,Shifters ,,EUDAQ,Scope 1,Scope 2,,#Events,,Av.,SPS values,,,,T: DUT1 (left),T: DUT2 (right),Humidity: DUT2 (right),Disk space available above 5%?,FE-i4,Good Run?,Angle,Scope 1 Channel 1,,,,Scope 1 Channel 2,,,,,Scope 1 Channel 3,,,,,Scope 1 Channel 4,,,,,,Scope 2 Channel 1,,,,Scope 2 Channel 2,,,,,Scope 2 Channel 3,,,,,Scope 2 Channel 4,,,,,Events synced,Run log comments,Commentaires++,,,Data saved on eos,Telescope ntuples
Date,NO COMMAS ANYWHERE PLEASE :),Time,RunNumber,Timestamp,Timestamp,Batch,This run (triggers field-not event builder),Total,Rate [Hz],Intensity T4,Colimators,Count on triggers,Trigger,T [C] temp A,T [C] temp B,Humidity [%] green-right,Y/N,Mask,G/B/U,Angle [degree],DUT Pos.,Sensor,V[V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I[A],,DUT Pos.,Sensor,V[V],I[A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],,Run log comments NO COMMAS PLEASE !,Commentaires++,Scope 1 on eos,Scope 2 on eos,Telescope on eos,Telescope ntuples
5/28/2023,Xiao/Yassine,5:14,9631,1685243641,1685243644,402,312479,312479,348.32,,,,,-31,-31,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,1,IMEv3-W12-C3-1-4,-90,-90,-4.11E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-100,-100,-1.00E-10,2,CNM-R15973-W4-D168,-100,-100,-7.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,-4.11E-06,,,,,,y,
5/28/2023,Xiao/Yassine,5:30,9632,1685244613,1685244616,402,312479,624958,344.54,,,,,-31,-31,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,1,IMEv3-W12-C3-1-4,-90,-90,-4.11E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-100,-100,-1.00E-10,2,CNM-R15973-W4-D168,-100,-100,-7.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,-4.11E-06,,,,,,y,
5/28/2023,Xiao/Yassine,5:47,9633,1685245605,1685245607,402,322399,947357,348.72,,,,,-28.8,-28.8,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,1,IMEv3-W12-C3-1-4,-90,-90,-4.11E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-100,-100,-1.00E-10,2,CNM-R15973-W4-D168,-100,-100,-7.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,-4.11E-06,,,,,,y,
5/28/2023,Xiao/Yassine,6:05,9534,1685246665,1685246662,402,337279,1284636,333.51,,,,,-27.9,-27.9,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,1,IMEv3-W12-C3-1-4,-90,-90,-4.11E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-100,-100,-1.00E-10,2,CNM-R15973-W4-D168,-100,-100,-7.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,-4.11E-06,,,,,,y,
5/28/2023,Xiao/Yassine,6:22,9535,1685247775,1685247777,402,367039,1651675,334.6,,,,,-27.9,-31,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,1,IMEv3-W12-C3-1-4,-90,-90,-4.11E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-100,-100,-1.00E-10,2,CNM-R15973-W4-D168,-100,-100,-7.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,-4.11E-06,,,,,,y,
5/28/2023,Xiao/Yassine,6:43,9636,1685248919,1685248922,402,391838,2043513,,,,,,-28.3,-28.8,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,1,IMEv3-W12-C3-1-4,-90,-90,-4.11E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-100,-100,-1.00E-10,2,CNM-R15973-W4-D168,-100,-100,-7.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,-4.11E-06,,,,,,y,
5/28/2023,Xiao/Yassine,7:03,9637,1685250201,1685250203,402,332319,2375832,348.37,,,,,-29.5,-29.9,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,1,IMEv3-W12-C3-1-4,-90,-90,-4.11E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-100,-100,-1.00E-10,2,CNM-R15973-W4-D168,-100,-100,-7.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,-4.11E-06,,,,,,y,
5/28/2023,Xiao/Yassine,7:21,9638,1685251248,1685251250,402,376959,2752791,347.97,,,,,-29.5,-29.9,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,1,IMEv3-W12-C3-1-4,-90,-90,-4.11E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-100,-100,-1.00E-10,2,CNM-R15973-W4-D168,-100,-100,-7.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,-4.11E-06,,,,,,y,
5/28/2023,Xiao/Yassine,7:40,9639,1685252426,1685252432,402,282718,3035509,348.09,,,,,-30.5,-31,,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,3,USTC2.1-W17-P6-A,-90,-90,-2.44E-08,1,IMEv3-W12-C3-1-4,-90,-90,-4.11E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-100,-100,-1.00E-10,2,CNM-R15973-W4-D168,-100,-100,-7.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,-4.11E-06,,,,,,y,
5/28/2023,Marcello/Yuri/Jernej,8:01,9640,1685253669,1685253683,403,322399,322399,,,,,,-30.9,-31.4,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-100,-100,-2.35E-07,3,USTC2.1-W17-P6-A,-100,-100,-2.35E-06,1,IMEv3-W12-C3-1-4,-100,-100,-4.90E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.90E-06,,rate missing,,,,y,
5/28/2023,Marcello/Yuri/Jernej,8:40,9641,1685255851,1685255855,403,138879,461278,354,,,,,-31,-31.6,0,,32-48;170-213,,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-100,-100,-2.45E-07,3,USTC2.1-W17-P6-A,-100,-100,-2.45E-07,1,IMEv3-W12-C3-1-4,-100,-100,-4.90E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.90E-06,,scope 1 terminated early (1-2 cycles before end run),,,,y,
5/28/2023,Marcello/Yuri/Jernej,9:08,9642,1685257477,1685257480,403,307519,768797,343,,,,,-31.1,-31.6,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-100,-100,-2.47E-07,3,USTC2.1-W17-P6-A,-100,-100,-2.47E-07,1,IMEv3-W12-C3-1-4,-100,-100,-4.90E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.90E-06,,,,,,y,
5/28/2023,Marcello/Yuri/Jernej,9:28,9644,1685258846,1685258838,403,307519,1076316,342,,,,,-31,-31.5,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-100,-100,-2.40E-07,3,USTC2.1-W17-P6-A,-100,-100,-2.40E-07,1,IMEv3-W12-C3-1-4,-100,-100,-4.80E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.60E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.90E-06,,,,,,y,
5/28/2023,Marcello/Yuri/Jernej,9:49,9645,1685260023,1685260016,403,332319,1408635,342.278,,,,,-31,-31.5,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-100,-100,-2.35E-07,3,USTC2.1-W17-P6-A,-100,-100,-2.35E-07,1,IMEv3-W12-C3-1-4,-100,-100,-4.95E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-120,-120,-2.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.95E-06,,,,,,y,
5/28/2023,Marcello/Yuri/Jernej,10:10,9646,1685261417,1685261422,403,307519,1716154,266,,,,,-30.8,-31.4,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-100,-100,-2.24E-07,3,USTC2.1-W17-P6-A,-100,-100,-2.24E-07,1,IMEv3-W12-C3-1-4,-100,-100,-4.80E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.80E-06,,no beam for a few minutes,,,,y,
5/28/2023,Marcello/Yuri/Jernej,10:34,9647,1685262795,1685262797,403,,,,,,,,-30.7,-31.3,0,,32-48;170-213,U,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-100,-100,-2.14E-07,3,USTC2.1-W17-P6-A,-100,-100,-2.14E-07,1,IMEv3-W12-C3-1-4,-100,-100,-4.80E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.80E-06,,eudaq closed in the middle of the run - Got instructions from Stefano on how to restart everything,eudaq closed in the middle of the run - Got instructions from Stefano on how to restart everything,,,y,
5/28/2023,Marcello/Yuri/Jernej,11:51,9651,1685267430,1685267433,403,307519,2023673,299,,,,,-30.8,-30.9,0,,32-48;170-213,B,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-100,-100,-7.66E-08,3,USTC2.1-W17-P6-A,-100,-100,-7.66E-08,1,IMEv3-W12-C3-1-4,-100,-100,-4.80E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.80E-06,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Marcello/Yuri/Jernej,12:11,9652,1685268609,1685268612,403,302559,2326232,347,,,,,-31.2,-31.6,0,,32-48;170-213,B,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-100,-100,-7.40E-08,3,USTC2.1-W17-P6-A,-100,-100,-7.40E-08,1,IMEv3-W12-C3-1-4,-100,-100,-4.90E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.90E-06,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Marcello/Yuri/Jernej,12:28,9653,1685269639,1685269646,403,347199,2673431,289.5,,,,,-30.9,-31.1,0,,32-48;170-213,B,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,1,IMEv3-W12-C3-1-4,-100,-100,-4.70E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.70E-06,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Marcello/Yuri/Jernej,12:50,9654,1685270969,1685270969,403,357119,3030550,294.031,,,,,-30.8,-31.1,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,1,IMEv3-W12-C3-1-4,-100,-100,-4.70E-06,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.70E-06,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Marcello/Yuri/Jernej,15:10,9656,1685279416,1685279421,404,312479,312479,348.4,,,,,-30,-30.2,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-112,-112,-1.01E-05,3,USTC2.1-W17-P6-A,-112,-112,-1.01E-05,1,IMEv3-W12-C3-1-4,-120,-120,-1.41E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-130,-130,-3.00E-10,2,CNM-R15973-W4-D168,-125,-125,-2.30E-09,1,IMEv3-W12-C3-1-5,-120,-120,-1.41E-05,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Marcello/Yuri/Jernej,15:27,9657,1685280488,1685280492,404,317439,629918,332.3,,,,,-29.9,-30.1,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-112,-112,-9.00E-06,3,USTC2.1-W17-P6-A,-112,-112,-9.00E-06,1,IMEv3-W12-C3-1-4,-120,-120,-1.31E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-130,-130,-3.00E-10,2,CNM-R15973-W4-D168,-125,-125,-2.30E-09,1,IMEv3-W12-C3-1-5,-120,-120,-1.31E-05,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Marcello/Yuri/Jernej,15:46,9658,1685281585,1685281586,404,307519,937437,343,,,,,-29.7,-29.9,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-112,-112,-7.70E-06,3,USTC2.1-W17-P6-A,-112,-112,-7.70E-06,1,IMEv3-W12-C3-1-4,-120,-120,-1.22E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-130,-130,-3.00E-10,2,CNM-R15973-W4-D168,-125,-125,-2.30E-09,1,IMEv3-W12-C3-1-5,-120,-120,-1.22E-05,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Xiao/Khuram,14:30,9659,1685284238,1685284241,405,317438,317438,337.73,,,,,-28.4,-28.9,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-105,-105,,3,USTC2.1-W17-P6-A,-105,-105,,1,IMEv3-W12-C3-1-4,-125,-125,,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,,2,CNM-R15973-W4-D168,-120,-120,,1,IMEv3-W12-C3-1-5,-125,-125,,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Xiao/Khuram,16:48,9660,1685285265,1685285267,405,238079,555517,342.95,,,,,-28.5,-29,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-105,-105,,3,USTC2.1-W17-P6-A,-105,-105,,1,IMEv3-W12-C3-1-4,-125,-125,,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,,2,CNM-R15973-W4-D168,-120,-120,,1,IMEv3-W12-C3-1-5,-125,-125,,,Temperature shifting above -28°C. thermal cycling the chiller to have a stable temperature.,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Xiao/Khuram,18:38,9661,1685291895,1685291898,405,307519,863036,348.89,,,,,-30.7,-31.1,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-105,-105,-2.90E-06,3,USTC2.1-W17-P6-A,-105,-105,-2.90E-06,1,IMEv3-W12-C3-1-4,-125,-125,-2.30E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-7.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.30E-05,,cooled down again. now the temperature is stable,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Xiao/Khuram,19:06,9663,1685293374,1685293501,405,307518,1170554,343.78,,,,,-30.4,-30.8,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-105,-105,-2.10E-06,3,USTC2.1-W17-P6-A,-105,-105,-2.10E-06,1,IMEv3-W12-C3-1-4,-125,-125,-2.10E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-6.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.10E-05,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Xiao/Khuram,19:22,9664,1685294502,1685294496,405,307519,1478073,349.33,,,,,-30.3,-30.8,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-105,-105,-2.10E-06,3,USTC2.1-W17-P6-A,-105,-105,-2.10E-06,1,IMEv3-W12-C3-1-4,-125,-125,-2.10E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-6.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.10E-05,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Xiao/Khuram,19:39,9665,1685295521,1685295517,405,307519,1785592,348.46,,,,,-30.3,-30.8,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-105,-105,-2.20E-06,3,USTC2.1-W17-P6-A,-105,-105,-2.20E-06,1,IMEv3-W12-C3-1-4,-125,-125,-2.00E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-6.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.00E-05,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Xiao/Khuram,19:55,9666,1685296504,1685296500,405,307519,2093111,338.08,,,,,-30.4,-30.9,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-105,-105,-2.30E-06,3,USTC2.1-W17-P6-A,-105,-105,-2.30E-06,1,IMEv3-W12-C3-1-4,-125,-125,-2.00E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-6.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.00E-05,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Xiao/Khuram,20:13,9667,1685297553,1685297549,405,312479,2405590,343.4,,,,,-30.5,-31,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-105,-105,-2.50E-06,3,USTC2.1-W17-P6-A,-105,-105,-2.50E-06,1,IMEv3-W12-C3-1-4,-125,-125,-2.00E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-5.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.40E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.00E-05,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Xiao/Khuram,20:48,9669,1685299675,1685299679,405,306942,2712532,337.78,,,,,-30.7,-31.2,0,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-105,-105,-2.70E-06,3,USTC2.1-W17-P6-A,-105,-105,-2.70E-06,1,IMEv3-W12-C3-1-4,-125,-125,-2.00E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-6.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.00E-05,,Scope1 disk full. cleaned and restarted the run,The eudaq stops early. the last cycle is not complete in eudaq and may not usable.  wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/28/2023,Xiao/Khuram,21:06,9670,1685300734,1685300724,405,307519,3020051,337.26,,,,,-30.8,-31.3,,,32-48;170-213,B,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-105,-105,-3.50E-06,3,USTC2.1-W17-P6-A,-105,-105,-3.50E-06,1,IMEv3-W12-C3-1-4,-125,-125,-2.00E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-6.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.00E-05,,,wrong conf used trigger with OR between scintillator and FEI4 (lost stat),,,y,
5/29/2023,Nikolay Aleksandr,0:13,9672,1685311973,1685311978,204,317439,317439,346,,,,,-30,-30.5,0,,29-41;198-226,G,0,5,MCP,2500,6.91E-05,1,IMEv3-W12-C2-2-2,-125,-100,1.68E-05,1,IMEv3-W12-C2-2-2,-125,-100,1.68E-05,1,IMEv3-W12-C3-1-4,-125,-125,1.68E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-6.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.00E-05,,changed the setup for batch 204,No beam from 23:00,,,y,
5/29/2023,Nikolay Aleksandr,0:32,9673,1685313110,1685313114,204,307519,624958,335,,,,,-30,-30.5,0,,29-41;198-226,G,0,5,MCP,2500,6.91E-05,1,IMEv3-W12-C2-2-2,-125,-100,1.68E-05,1,IMEv3-W12-C2-2-2,-125,-100,1.68E-05,1,IMEv3-W12-C3-1-4,-125,-125,1.68E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-6.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.00E-05,,,,,,y,
5/29/2023,Nikolay Aleksandr,0:49,9674,1685314179,1685314182,204,327359,952317,,,,,,-30.1,-30.5,0,,29-41;198-226,G,0,5,MCP,2500,6.91E-05,1,IMEv3-W12-C2-2-2,-125,-100,1.68E-05,1,IMEv3-W12-C2-2-2,-125,-100,1.68E-05,1,IMEv3-W12-C3-1-4,-125,-125,1.68E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-6.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.00E-05,,,,,,y,
5/29/2023,Nikolay Aleksandr,2:47,9677,1685321205,1685321209,406,332319,332319,,,,,,-30,-30.5,0,,29-45;178-220,G,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,1,IMEv3-W12-C3-1-4,-100,-100,-4.70E-06,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.70E-06,,,,,,y,
5/29/2023,Nikolay Aleksandr,3:05,9678,1685322306,1685322310,406,322399,654718,,,,,,-30,-30.5,0,,29-45;178-220,G,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,1,IMEv3-W12-C3-1-4,-100,-100,-4.70E-06,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.70E-06,,,,,,y,
5/29/2023,Nikolay Aleksandr,3:23,9679,1685323377,1685323373,406,302559,957277,,,,,,-29.9,-30.4,0,,29-45;178-220,G,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,1,IMEv3-W12-C3-1-4,-100,-100,-4.70E-06,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.70E-06,,,,,,y,
5/29/2023,Nikolay Aleksandr,3:41,9680,1685324364,1685324360,406,302559,1259836,,,,,,-29.9,-30.3,0,,29-45;178-220,G,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,1,IMEv3-W12-C3-1-4,-100,-100,-4.70E-06,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.70E-06,,,,,,y,
5/29/2023,Nikolay Aleksandr,3:57,9681,1685325354,1685325385,406,,,,,,,,-29.8,-30.3,0,,29-45;178-220,U,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,3,USTC2.1-W17-P6-A,-100,-100,-7.20E-08,1,IMEv3-W12-C3-1-4,-100,-100,-4.70E-06,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-120,-120,-1.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-100,-100,-4.70E-06,,disincronization ,,,,y,
5/29/2023,Nikolay Aleksandr,4:18,9683,1685326642,1685326639,407,302559,302559,,,,,,-29.8,-30.3,0,,29-45;178-220,G,0,5,MCP,2500,6.91E-05,3,USTC2.1-W17-P6-A,-105,-105,-2.20E-06,3,USTC2.1-W17-P6-A,-105,-105,-2.20E-06,1,IMEv3-W12-C3-1-4,-125,-125,-2.00E-05,,5,MCP,2500,6.91E-05,4,CNM-R15973-W5-D138,-135,-135,-6.00E-10,2,CNM-R15973-W4-D168,-120,-120,-1.50E-09,1,IMEv3-W12-C3-1-5,-125,-125,-2.00E-05,,,,,,y,
